ID,PredictedProb
88629,0.904225
88631,0.808784
88633,0.752786
88635,0.805838
88636,0.75872
88637,0.709198
88642,0.788351
88643,0.65088
88644,0.802937
88648,0.982702
88649,0.938399
88650,0.895168
88652,0.835089
88654,0.677657
88655,0.597126
88656,0.853578
88657,0.783939
88658,0.923888
88659,0.710707
88668,0.71202
88671,0.746045
88675,0.945107
88678,0.592385
88680,0.738765
88682,0.778245
88687,0.86481
88689,0.389778
88691,0.609141
88695,0.876041
88698,0.951738
88699,0.893683
88701,0.925669
88704,0.962542
88706,0.787602
88709,0.67519
88710,0.907534
88712,0.972431
88713,0.97658
88716,0.478241
88717,0.583972
88719,0.918828
88722,0.811378
88723,0.857856
88724,0.797757
88725,0.677216
88727,0.782788
88736,0.523158
88748,0.69544
88749,0.947111
88752,0.714822
88753,0.934737
88754,0.928809
88755,0.968645
88757,0.77366
88759,0.492613
88762,0.742506
88763,0.680874
88766,0.971901
88767,0.608744
88768,0.672028
88770,0.843612
88772,0.780869
88773,0.952823
88774,0.803207
88775,0.712503
88777,0.960905
88779,0.93044
88783,0.703784
88784,0.837196
88786,0.964337
88788,0.762913
88790,0.849223
88791,0.472177
88798,0.731626
88800,0.718157
88801,0.959465
88802,0.693558
88803,0.556138
88804,0.969881
88805,0.317715
88806,0.659348
88808,0.386751
88811,0.569026
88815,0.785205
88817,0.889786
88819,0.948349
88821,0.707026
88822,0.70412
88823,0.918796
88824,0.783252
88826,0.758347
88827,0.985649
88828,0.556925
88830,0.952889
88832,0.934466
88835,0.937235
88836,0.789328
88837,0.487188
88839,0.971658
88840,0.909468
88841,0.891915
88843,0.689536
88844,0.563097
88845,0.824636
88846,0.648057
88851,0.778406
88852,0.461347
88853,0.974754
88854,0.813739
88855,0.818434
88856,0.974629
88857,0.865282
88859,0.94565
88860,0.910604
88861,0.778404
88862,0.942553
88867,0.475242
88868,0.707706
88871,0.717704
88874,0.957093
88876,0.944702
88878,0.962244
88879,0.841973
88881,0.691376
88882,0.468364
88883,0.875678
88887,0.738015
88888,0.438617
88890,0.966029
88892,0.585144
88897,0.78758
88900,0.978939
88901,0.652456
88903,0.825307
88909,0.869552
88910,0.714574
88911,0.629266
88913,0.176979
88914,0.786579
88916,0.611996
88917,0.879729
88918,0.803031
88920,0.288782
88924,0.935561
88926,0.655929
88928,0.895351
88934,0.848291
88935,0.951083
88936,0.709409
88939,0.940913
88941,0.575432
88945,0.633173
88947,0.666143
88948,0.431938
88949,0.742814
88951,0.74198
88953,0.978826
88956,0.831218
88957,0.909087
88958,0.929529
88961,0.843057
88963,0.714048
88966,0.607902
88967,0.971009
88968,0.853173
88971,0.472582
88972,0.61046
88979,0.896415
88981,0.787156
88982,0.898582
88983,0.624454
88984,0.738756
88985,0.766673
88991,0.739379
88992,0.917174
89000,0.598029
89001,0.895241
89002,0.683124
89003,0.830946
89005,0.662047
89007,0.736634
89008,0.598195
89011,0.787447
89014,0.800859
89015,0.833736
89019,0.915224
89021,0.464848
89023,0.870169
89024,0.919709
89025,0.46844
89026,0.739268
89027,0.958092
89028,0.882718
89030,0.960101
89032,0.56222
89034,0.56457
89035,0.84522
89039,0.722627
89043,0.903138
89044,0.980726
89045,0.633037
89046,0.644366
89047,0.897737
89048,0.950087
89049,0.755994
89050,0.879484
89052,0.735517
89053,0.928028
89055,0.946495
89056,0.633758
89059,0.749396
89061,0.916107
89066,0.811647
89067,0.872072
89069,0.681171
89071,0.590703
89073,0.778542
89076,0.659252
89077,0.747167
89079,0.846441
89080,0.639123
89082,0.541441
89084,0.503699
89085,0.654662
89087,0.96775
89088,0.553361
89090,0.797623
89092,0.715557
89093,0.930053
89094,0.574735
89095,0.822178
89096,0.833896
89097,0.716644
89098,0.706282
89100,0.822937
89102,0.803631
89104,0.848422
89105,0.702926
89109,0.76758
89111,0.754711
89112,0.727647
89115,0.827111
89122,0.953189
89124,0.818024
89125,0.827741
89127,0.404389
89129,0.591697
89132,0.830318
89137,0.954633
89145,0.727766
89148,0.687832
89154,0.801995
89155,0.762596
89156,0.720174
89157,0.830254
89160,0.785276
89162,0.561355
89163,0.734781
89164,0.710031
89166,0.973929
89167,0.9217
89169,0.664142
89171,0.682049
89172,0.846597
89173,0.831725
89174,0.803495
89175,0.859035
89179,0.983059
89181,0.713008
89183,0.965025
89185,0.975552
89187,0.283603
89188,0.961951
89189,0.735714
89190,0.916197
89191,0.738012
89193,0.811198
89194,0.982125
89195,0.877064
89197,0.920521
89198,0.760579
89200,0.797573
89201,0.840352
89202,0.939389
89204,0.685951
89207,0.917764
89209,0.646261
89211,0.940478
89215,0.759358
89216,0.872052
89217,0.726691
89218,0.796107
89220,0.872058
89221,0.866245
89222,0.704395
89223,0.598892
89227,0.822743
89229,0.842226
89231,0.947735
89233,0.970868
89234,0.694077
89239,0.645582
89242,0.8969
89243,0.533743
89244,0.949933
89252,0.947177
89254,0.698935
89255,0.752477
89256,0.940722
89257,0.959241
89258,0.627746
89260,0.693503
89264,0.758668
89268,0.884755
89272,0.697999
89273,0.810979
89275,0.87899
89278,0.950119
89279,0.896695
89281,0.914143
89282,0.799536
89283,0.989422
89285,0.906356
89286,0.701812
89287,0.933501
89289,0.901875
89290,0.567243
89291,0.208025
89292,0.811659
89293,0.978138
89296,0.931556
89299,0.830947
89302,0.615271
89305,0.796889
89306,0.803004
89314,0.712142
89317,0.957581
89318,0.638834
89319,0.851717
89320,0.685439
89323,0.766912
89326,0.726259
89327,0.884639
89330,0.847294
89331,0.675607
89334,0.483043
89335,0.719017
89336,0.481587
89337,0.767991
89338,0.746679
89342,0.6819
89343,0.220283
89344,0.916571
89346,0.945708
89347,0.974039
89349,0.965344
89350,0.726115
89351,0.918465
89352,0.926887
89355,0.70852
89356,0.136737
89357,0.890116
89359,0.56572
89362,0.697099
89363,0.770479
89364,0.676522
89369,0.701684
89371,0.612245
89372,0.639064
89373,0.978536
89376,0.103294
89379,0.750566
89381,0.964065
89383,0.855534
89384,0.718981
89385,0.590943
89387,0.767261
89388,0.936342
89391,0.874236
89392,0.83033
89393,0.751576
89394,0.428486
89395,0.727438
89396,0.784355
89399,0.793252
89401,0.888925
89402,0.665633
89403,0.890906
89404,0.130374
89408,0.0749865
89410,0.433442
89411,0.481021
89419,0.887859
89421,0.214148
89422,0.645259
89423,0.885769
89424,0.618293
89425,0.811732
89427,0.926635
89428,0.103817
89429,0.808914
89430,0.921183
89431,0.580587
89433,0.75078
89438,0.975067
89439,0.690277
89440,0.952132
89443,0.633335
89446,0.334397
89447,0.779221
89448,0.74572
89450,0.968981
89451,0.28752
89453,0.983265
89454,0.971448
89455,0.894209
89456,0.838975
89458,0.647993
89460,0.932672
89462,0.604283
89467,0.937058
89468,0.804403
89471,0.885292
89472,0.675644
89478,0.715949
89479,0.938358
89481,0.97906
89483,0.582974
89486,0.971689
89487,0.715233
89490,0.888709
89492,0.796963
89493,0.757322
89494,0.889021
89502,0.734236
89503,0.420405
89504,0.750629
89509,0.595675
89512,0.568006
89513,0.693993
89516,0.962127
89517,0.885389
89520,0.819635
89523,0.966196
89524,0.887823
89525,0.65734
89526,0.92733
89527,0.679442
89529,0.75258
89531,0.984647
89532,0.932115
89533,0.653174
89539,0.907991
89541,0.770637
89542,0.947798
89545,0.605672
89546,0.676308
89548,0.669137
89551,0.91429
89552,0.894245
89554,0.775824
89555,0.824118
89556,0.811481
89565,0.775445
89566,0.675392
89567,0.982859
89570,0.949091
89574,0.706878
89575,0.668632
89576,0.751805
89585,0.396934
89586,0.836546
89590,0.647094
89593,0.939291
89594,0.432839
89597,0.853824
89600,0.952445
89603,0.699057
89606,0.782967
89609,0.650276
89610,0.739766
89612,0.474043
89613,0.494405
89614,0.835486
89615,0.485541
89616,0.834929
89620,0.884439
89622,0.471286
89624,0.705717
89625,0.785188
89626,0.692325
89629,0.744613
89630,0.571602
89634,0.94796
89635,0.775072
89636,0.701638
89638,0.909679
89640,0.815479
89647,0.614445
89651,0.692318
89654,0.837475
89655,0.443307
89660,0.889723
89661,0.970212
89665,0.765855
89666,0.637934
89668,0.733668
89669,0.848711
89670,0.707339
89673,0.779221
89674,0.751233
89678,0.891756
89679,0.969651
89680,0.827945
89681,0.651819
89683,0.626962
89684,0.569909
89685,0.659168
89686,0.920627
89687,0.789546
89688,0.836599
89689,0.18736
89690,0.391805
89697,0.656528
89701,0.770045
89703,0.792175
89706,0.819348
89708,0.712344
89711,0.82263
89713,0.80723
89714,0.941354
89715,0.793792
89716,0.863358
89717,0.758621
89722,0.876253
89723,0.732029
89728,0.50164
89731,0.529484
89735,0.861616
89736,0.759695
89737,0.586139
89738,0.75782
89739,0.581883
89740,0.476044
89741,0.535874
89745,0.84934
89747,0.448967
89748,0.622544
89750,0.711905
89751,0.79919
89752,0.685163
89757,0.855842
89758,0.784385
89760,0.843143
89762,0.914234
89767,0.524398
89770,0.755467
89771,0.934341
89772,0.681441
89774,0.694424
89775,0.982378
89776,0.953384
89779,0.747082
89780,0.713044
89783,0.698173
89784,0.810923
89788,0.663588
89790,0.390267
89791,0.486026
89793,0.598357
89795,0.654798
89796,0.600439
89805,0.694793
89808,0.984072
89810,0.916574
89811,0.675288
89812,0.682093
89813,0.889705
89815,0.961979
89819,0.86302
89821,0.838661
89822,0.704307
89824,0.782858
89825,0.748674
89827,0.924555
89828,0.921502
89829,0.586524
89832,0.718499
89833,0.862874
89834,0.828961
89836,0.4527
89837,0.957619
89838,0.584199
89839,0.489082
89840,0.710636
89841,0.843335
89843,0.802916
89845,0.920062
89847,0.889583
89849,0.79861
89850,0.699214
89851,0.609009
89853,0.642378
89855,0.606718
89857,0.711507
89858,0.768724
89859,0.918171
89863,0.925481
89865,0.52302
89866,0.956406
89867,0.424441
89868,0.873575
89870,0.947054
89875,0.759505
89876,0.619612
89878,0.945582
89879,0.608555
89880,0.487165
89881,0.80452
89884,0.852211
89887,0.9343
89888,0.720198
89889,0.877188
89892,0.701413
89894,0.750209
89896,0.683343
89899,0.812136
89900,0.750744
89903,0.927745
89906,0.729314
89907,0.781911
89910,0.68466
89912,0.970533
89917,0.888478
89921,0.981705
89922,0.081992
89925,0.634268
89926,0.746134
89927,0.681049
89929,0.779946
89930,0.736251
89932,0.839734
89933,0.76171
89934,0.778129
89936,0.663995
89943,0.527268
89946,0.785137
89951,0.625119
89952,0.628623
89953,0.84243
89954,0.693344
89955,0.940378
89956,0.625368
89959,0.977171
89960,0.51155
89961,0.921595
89963,0.593594
89966,0.873729
89967,0.808339
89968,0.765946
89969,0.784178
89970,0.682769
89972,0.43905
89973,0.790901
89975,0.732965
89976,0.898664
89978,0.848226
89979,0.90805
89982,0.912877
89983,0.874155
89984,0.94805
89985,0.910405
89986,0.963207
89988,0.635917
89991,0.794882
89993,0.898663
89994,0.965973
89999,0.823741
90000,0.854889
90001,0.639546
90004,0.908562
90006,0.599715
90007,0.723795
90008,0.91693
90011,0.947951
90013,0.818655
90015,0.861586
90016,0.693057
90019,0.815427
90020,0.782355
90023,0.715664
90027,0.873133
90029,0.460751
90030,0.857418
90032,0.953012
90033,0.800646
90034,0.65887
90035,0.774505
90037,0.876014
90040,0.811989
90042,0.822717
90043,0.639106
90044,0.938039
90045,0.906015
90046,0.744428
90047,0.932472
90048,0.742098
90050,0.83353
90051,0.793639
90052,0.770708
90053,0.489985
90056,0.755015
90057,0.530877
90059,0.948651
90060,0.844023
90067,0.899307
90068,0.689533
90070,0.813997
90073,0.952725
90074,0.591982
90076,0.795079
90077,0.621923
90078,0.719469
90079,0.0563275
90080,0.832134
90081,0.688936
90085,0.949115
90088,0.975899
90089,0.580137
90090,0.936147
90092,0.494918
90093,0.776906
90095,0.672434
90097,0.985955
90099,0.902821
90100,0.466861
90101,0.868987
90103,0.708674
90104,0.894201
90105,0.880052
90106,0.899869
90110,0.83809
90112,0.727935
90113,0.953582
90114,0.739685
90115,0.676954
90117,0.774634
90118,0.556972
90121,0.889038
90122,0.868326
90124,0.675168
90126,0.939396
90130,0.514486
90131,0.926057
90132,0.495697
90134,0.718262
90138,0.499692
90141,0.7298
90142,0.723949
90147,0.870494
90149,0.746195
90150,0.512396
90151,0.664163
90154,0.871234
90157,0.717783
90158,0.683119
90159,0.604749
90161,0.789676
90162,0.925564
90164,0.558785
90165,0.622544
90167,0.920534
90171,0.63706
90176,0.773453
90177,0.8142
90181,0.755693
90182,0.964295
90183,0.109788
90184,0.565639
90185,0.577959
90186,0.742437
90187,0.817826
90190,0.629423
90191,0.847902
90193,0.939148
90195,0.903352
90196,0.68412
90199,0.665565
90201,0.600765
90202,0.866318
90204,0.763152
90207,0.0560499
90208,0.69345
90209,0.919625
90210,0.731048
90212,0.72349
90216,0.759981
90217,0.609565
90220,0.876394
90221,0.32129
90222,0.919506
90224,0.843825
90225,0.631289
90226,0.673961
90229,0.948932
90230,0.877194
90231,0.495369
90232,0.478841
90233,0.758695
90236,0.448548
90237,0.819878
90239,0.429065
90240,0.587608
90242,0.941961
90244,0.746451
90248,0.732534
90249,0.706852
90254,0.571181
90255,0.934103
90256,0.707422
90260,0.0881132
90262,0.642517
90263,0.920694
90264,0.745776
90265,0.699591
90266,0.931944
90269,0.770133
90270,0.97566
90271,0.79095
90274,0.469699
90275,0.73018
90276,0.95098
90277,0.747994
90279,0.655521
90281,0.711082
90283,0.687237
90286,0.590939
90287,0.817509
90288,0.728525
90289,0.825379
90291,0.574681
90293,0.859095
90294,0.63704
90295,0.119271
90297,0.683072
90298,0.944295
90300,0.454209
90303,0.855826
90306,0.664933
90307,0.84056
90308,0.872476
90310,0.731234
90311,0.919154
90312,0.875925
90313,0.718405
90314,0.939735
90315,0.888304
90316,0.608422
90321,0.923046
90325,0.826439
90326,0.677396
90329,0.716049
90330,0.922466
90332,0.792265
90335,0.771213
90339,0.886265
90340,0.857555
90342,0.640607
90347,0.880947
90350,0.44788
90351,0.659791
90352,0.657867
90354,0.981085
90356,0.571077
90357,0.949286
90366,0.656211
90369,0.903779
90371,0.832947
90375,0.814491
90376,0.951546
90377,0.869565
90379,0.681296
90381,0.580945
90382,0.600274
90383,0.869206
90394,0.933038
90395,0.912492
90397,0.977751
90400,0.634729
90404,0.770751
90407,0.782218
90408,0.374475
90409,0.959405
90410,0.98371
90413,0.913363
90416,0.794165
90417,0.636643
90419,0.839198
90420,0.866947
90421,0.963956
90425,0.776929
90429,0.823814
90430,0.490131
90431,0.868473
90432,0.934916
90434,0.628997
90435,0.67026
90437,0.968499
90439,0.687595
90440,0.902615
90441,0.966963
90444,0.957349
90446,0.651132
90447,0.339951
90450,0.834486
90454,0.957917
90455,0.68206
90457,0.850043
90464,0.968464
90466,0.772087
90471,0.113681
90472,0.752721
90474,0.876779
90475,0.733071
90476,0.458504
90481,0.986186
90484,0.990252
90485,0.889295
90486,0.412588
90491,0.652055
90493,0.0705511
90495,0.981332
90498,0.81334
90499,0.793231
90501,0.756861
90502,0.932082
90505,0.686357
90507,0.638885
90509,0.978158
90510,0.608337
90515,0.758631
90516,0.778751
90517,0.765693
90518,0.588049
90522,0.687022
90524,0.686495
90526,0.618305
90528,0.647971
90531,0.795525
90533,0.726211
90535,0.846399
90537,0.675938
90538,0.609212
90539,0.740642
90540,0.915642
90541,0.67554
90542,0.549618
90544,0.621964
90545,0.757906
90546,0.977879
90549,0.117583
90550,0.891571
90551,0.962514
90552,0.676458
90554,0.786198
90555,0.941562
90556,0.722785
90557,0.905154
90558,0.913848
90561,0.438482
90562,0.955177
90563,0.570055
90566,0.864415
90569,0.957119
90572,0.683311
90576,0.775343
90577,0.487727
90580,0.783134
90583,0.924814
90587,0.650059
90589,0.974867
90591,0.87277
90593,0.953412
90596,0.797726
90598,0.567657
90599,0.837589
90603,0.939206
90604,0.899648
90606,0.901049
90608,0.852931
90610,0.678035
90613,0.735569
90614,0.817077
90620,0.792759
90622,0.908875
90623,0.786573
90626,0.938559
90627,0.829363
90630,0.858358
90631,0.952511
90632,0.650091
90633,0.822023
90635,0.985114
90638,0.250277
90641,0.654964
90643,0.969631
90644,0.935696
90645,0.821877
90646,0.927665
90647,0.891954
90650,0.565554
90651,0.888513
90655,0.765669
90658,0.982903
90661,0.511246
90663,0.862694
90668,0.676081
90669,0.878914
90673,0.988332
90675,0.723119
90676,0.725076
90677,0.620318
90679,0.975094
90680,0.608252
90683,0.762173
90684,0.693905
90688,0.861898
90689,0.842904
90690,0.722511
90691,0.142905
90693,0.625303
90696,0.700889
90698,0.826339
90702,0.94944
90703,0.775668
90704,0.731749
90705,0.797174
90706,0.909475
90707,0.955793
90708,0.909347
90711,0.672311
90712,0.583131
90713,0.879971
90717,0.597657
90721,0.583549
90724,0.683148
90725,0.504239
90727,0.953235
90728,0.835557
90731,0.563939
90734,0.751737
90736,0.858065
90737,0.517911
90739,0.701407
90741,0.890631
90742,0.638911
90743,0.801396
90745,0.8188
90748,0.60924
90749,0.89853
90750,0.906118
90757,0.969392
90758,0.652416
90760,0.843216
90761,0.897332
90763,0.920369
90765,0.903078
90766,0.87396
90767,0.967471
90768,0.0673349
90770,0.975242
90771,0.743135
90772,0.712023
90779,0.87083
90780,0.914174
90781,0.926764
90783,0.79427
90785,0.917934
90786,0.846768
90788,0.531293
90790,0.972444
90791,0.786818
90792,0.873809
90793,0.461367
90795,0.855322
90796,0.879495
90797,0.812303
90800,0.793391
90802,0.763756
90806,0.44046
90807,0.715377
90809,0.939113
90815,0.538836
90816,0.9899
90817,0.268252
90818,0.815969
90819,0.698054
90822,0.878338
90823,0.674479
90824,0.719216
90825,0.949345
90826,0.713904
90830,0.800359
90832,0.861144
90833,0.652101
90834,0.666174
90836,0.769849
90837,0.74723
90838,0.929158
90839,0.143991
90840,0.517916
90841,0.794574
90842,0.589831
90843,0.683717
90844,0.465388
90845,0.983311
90847,0.747804
90848,0.944844
90852,0.793848
90856,0.927908
90857,0.593727
90858,0.789917
90861,0.817913
90862,0.937318
90863,0.431175
90865,0.886334
90867,0.919764
90868,0.848944
90873,0.896303
90874,0.836141
90875,0.537753
90877,0.78229
90878,0.54382
90879,0.81656
90884,0.452955
90885,0.959494
90887,0.829468
90890,0.638624
90892,0.657698
90894,0.959199
90901,0.658675
90902,0.872826
90904,0.976861
90905,0.85174
90906,0.75451
90907,0.725888
90908,0.0824659
90910,0.719786
90911,0.694519
90915,0.961105
90917,0.930095
90918,0.595044
90924,0.709028
90926,0.591525
90928,0.918051
90929,0.653342
90932,0.875941
90933,0.851291
90937,0.643459
90938,0.870134
90939,0.35335
90940,0.854822
90941,0.7013
90942,0.524755
90943,0.708389
90944,0.762284
90945,0.737478
90946,0.82471
90947,0.52773
90950,0.946996
90955,0.593468
90956,0.743333
90959,0.485857
90960,0.89575
90963,0.8908
90966,0.816719
90968,0.429998
90970,0.818453
90971,0.96709
90972,0.93509
90973,0.898779
90976,0.67395
90977,0.854817
90978,0.600349
90979,0.692146
90982,0.914505
90986,0.923601
90988,0.830545
90994,0.934897
91000,0.727105
91002,0.717193
91003,0.622158
91004,0.621117
91005,0.0874455
91006,0.738139
91007,0.0663812
91008,0.85296
91009,0.724393
91011,0.623458
91013,0.769444
91014,0.62181
91021,0.788667
91022,0.495936
91023,0.399234
91024,0.95127
91027,0.75187
91028,0.659426
91030,0.94219
91031,0.893586
91035,0.879301
91037,0.745557
91038,0.922493
91041,0.888382
91042,0.823202
91044,0.75615
91045,0.885638
91048,0.901336
91049,0.791419
91051,0.693826
91054,0.69538
91056,0.852553
91059,0.93779
91060,0.884603
91062,0.751671
91064,0.885707
91065,0.809458
91068,0.54609
91069,0.619882
91072,0.732086
91073,0.960044
91077,0.871023
91079,0.831086
91080,0.932626
91085,0.722125
91086,0.744904
91087,0.735351
91088,0.76434
91089,0.925369
91090,0.814485
91091,0.650623
91094,0.54053
91095,0.810224
91096,0.663152
91098,0.976251
91102,0.642683
91103,0.527456
91105,0.927905
91106,0.956224
91112,0.542186
91114,0.867092
91115,0.783643
91116,0.588202
91117,0.784821
91118,0.869029
91121,0.868905
91123,0.812036
91124,0.975102
91131,0.439214
91135,0.647523
91136,0.563635
91137,0.62972
91138,0.696719
91140,0.857981
91142,0.616516
91143,0.927591
91144,0.883697
91145,0.957567
91146,0.62868
91153,0.610761
91160,0.859813
91161,0.475608
91162,0.925932
91163,0.740133
91164,0.797741
91165,0.698301
91167,0.799182
91168,0.689077
91170,0.524765
91175,0.626272
91176,0.774495
91177,0.974331
91178,0.974893
91180,0.971664
91181,0.889217
91184,0.913634
91186,0.978302
91187,0.946905
91191,0.937829
91192,0.88526
91193,0.967932
91195,0.687613
91196,0.266017
91197,0.675229
91198,0.965738
91200,0.0738942
91201,0.420112
91202,0.821161
91205,0.901476
91208,0.914495
91211,0.884689
91212,0.975475
91214,0.95514
91220,0.76779
91227,0.478912
91228,0.817653
91229,0.735025
91230,0.962862
91231,0.709253
91233,0.639354
91234,0.927605
91235,0.789771
91238,0.747379
91241,0.711241
91245,0.935873
91246,0.574755
91248,0.899146
91249,0.746809
91250,0.704262
91254,0.16075
91256,0.977388
91259,0.936252
91260,0.779442
91261,0.818032
91262,0.966123
91264,0.729478
91266,0.877387
91267,0.865461
91268,0.760785
91273,0.693945
91274,0.967957
91275,0.90326
91278,0.833305
91280,0.929307
91281,0.893491
91283,0.779042
91284,0.655276
91285,0.965802
91286,0.922291
91287,0.964445
91288,0.855202
91290,0.263835
91291,0.406176
91292,0.891781
91295,0.959288
91296,0.892848
91299,0.937315
91300,0.750373
91301,0.622202
91302,0.838462
91303,0.922313
91304,0.968222
91305,0.837165
91308,0.805444
91310,0.899272
91315,0.84854
91317,0.903889
91318,0.711869
91319,0.721415
91322,0.795618
91324,0.488901
91327,0.742419
91328,0.888851
91329,0.511145
91330,0.879716
91331,0.832275
91333,0.72318
91334,0.666999
91338,0.640406
91341,0.584421
91343,0.971029
91344,0.641507
91349,0.952861
91350,0.743451
91352,0.821712
91353,0.988348
91356,0.750443
91357,0.935863
91358,0.748749
91366,0.870615
91367,0.878199
91372,0.72863
91376,0.961681
91378,0.530102
91379,0.67601
91382,0.887697
91383,0.458871
91384,0.964672
91386,0.477713
91394,0.569749
91397,0.827511
91398,0.713233
91401,0.721995
91402,0.831141
91404,0.438953
91406,0.876851
91410,0.874402
91411,0.968312
91413,0.595509
91414,0.970817
91417,0.873006
91420,0.696399
91423,0.965386
91426,0.446898
91427,0.87509
91428,0.928383
91429,0.903545
91432,0.976175
91433,0.953682
91435,0.959805
91438,0.935776
91439,0.986057
91442,0.660662
91443,0.908497
91444,0.95509
91445,0.0744639
91447,0.542912
91449,0.711258
91450,0.882676
91452,0.441818
91455,0.730852
91457,0.897124
91459,0.704496
91460,0.844825
91465,0.968024
91466,0.430434
91470,0.884499
91472,0.788731
91474,0.475204
91476,0.678271
91477,0.812195
91479,0.711211
91480,0.954695
91487,0.360899
91489,0.921666
91491,0.874778
91492,0.564032
91495,0.713917
91496,0.992006
91497,0.595116
91501,0.938273
91507,0.128532
91511,0.793225
91512,0.982023
91514,0.450599
91515,0.735145
91520,0.946803
91521,0.764161
91522,0.941168
91525,0.575515
91526,0.967376
91529,0.932413
91531,0.764453
91532,0.791557
91533,0.611457
91534,0.403128
91538,0.721762
91539,0.782621
91540,0.725261
91543,0.624294
91544,0.944455
91549,0.819378
91552,0.665575
91553,0.871032
91554,0.83297
91556,0.646148
91560,0.733882
91561,0.672413
91564,0.775631
91567,0.571016
91569,0.737967
91570,0.97028
91571,0.958343
91572,0.0996837
91575,0.950351
91576,0.412525
91581,0.355929
91584,0.775912
91586,0.631484
91588,0.886876
91591,0.389072
91592,0.921144
91594,0.863336
91600,0.827735
91601,0.743997
91604,0.906897
91607,0.84894
91608,0.886385
91609,0.698925
91610,0.728973
91611,0.959135
91617,0.748186
91621,0.811555
91623,0.875897
91626,0.693388
91627,0.746317
91630,0.705241
91631,0.842878
91632,0.903264
91634,0.942435
91636,0.595913
91637,0.42577
91638,0.871254
91639,0.682027
91645,0.91951
91648,0.855869
91649,0.856167
91650,0.578404
91651,0.585877
91655,0.647367
91657,0.838344
91658,0.911682
91660,0.817415
91664,0.58121
91665,0.983191
91668,0.795622
91674,0.672724
91677,0.697764
91682,0.538949
91683,0.917127
91688,0.906611
91690,0.551451
91691,0.573235
91692,0.697533
91696,0.975991
91702,0.740314
91705,0.941739
91708,0.715368
91710,0.956205
91713,0.893597
91714,0.572051
91716,0.964857
91717,0.845173
91719,0.666732
91720,0.745003
91721,0.851431
91726,0.756244
91730,0.711614
91732,0.86918
91734,0.620373
91737,0.979794
91741,0.845062
91743,0.936801
91744,0.700743
91747,0.795455
91749,0.802904
91750,0.962098
91751,0.860192
91754,0.0662306
91756,0.862904
91758,0.925747
91761,0.567987
91762,0.865938
91763,0.442342
91767,0.750972
91771,0.907164
91773,0.869276
91775,0.29461
91777,0.857065
91780,0.840692
91785,0.917936
91787,0.502352
91788,0.793923
91791,0.812564
91792,0.888978
91795,0.759209
91797,0.958586
91802,0.826337
91803,0.640102
91804,0.953056
91805,0.509246
91808,0.669346
91809,0.81742
91812,0.508948
91816,0.547523
91817,0.980013
91822,0.798711
91824,0.653571
91833,0.226064
91839,0.904814
91840,0.802833
91842,0.723424
91843,0.869455
91847,0.592104
91850,0.860364
91852,0.609593
91854,0.980204
91856,0.919542
91857,0.686289
91861,0.985298
91863,0.943606
91864,0.775513
91865,0.93871
91866,0.617463
91867,0.62113
91872,0.706318
91873,0.791889
91875,0.983446
91877,0.874721
91880,0.887279
91882,0.931612
91883,0.642882
91885,0.903662
91886,0.905194
91888,0.803437
91891,0.576312
91894,0.931851
91895,0.727166
91897,0.930369
91898,0.523754
91900,0.822941
91901,0.730697
91903,0.639547
91904,0.862868
91905,0.442022
91906,0.601623
91907,0.791132
91911,0.697001
91913,0.623417
91914,0.582503
91919,0.781832
91921,0.670276
91922,0.762202
91923,0.829839
91924,0.948979
91925,0.590499
91927,0.890876
91928,0.451887
91931,0.978234
91932,0.929472
91935,0.841255
91936,0.561543
91938,0.880559
91939,0.669891
91941,0.866871
91942,0.897142
91944,0.951098
91945,0.767679
91946,0.71331
91950,0.907911
91951,0.693657
91952,0.811568
91953,0.909397
91956,0.582408
91958,0.58633
91959,0.86173
91960,0.93351
91963,0.605781
91965,0.911603
91966,0.152156
91969,0.946019
91971,0.937651
91972,0.659295
91973,0.916733
91974,0.966281
91975,0.579874
91978,0.803488
91979,0.904591
91981,0.932144
91982,0.506745
91985,0.849368
91994,0.772807
91995,0.851733
91996,0.938653
91997,0.725386
91998,0.719435
91999,0.787918
92000,0.611362
92002,0.541097
92003,0.835628
92006,0.479464
92008,0.647501
92009,0.656281
92010,0.837342
92012,0.885463
92013,0.627264
92014,0.84698
92015,0.571352
92018,0.2277
92020,0.631595
92021,0.936233
92026,0.523393
92028,0.799205
92032,0.503555
92033,0.738586
92034,0.830746
92035,0.860377
92036,0.758583
92037,0.975265
92038,0.647605
92039,0.864764
92040,0.973456
92043,0.937345
92046,0.963396
92048,0.640568
92052,0.964984
92055,0.958118
92065,0.121994
92069,0.719862
92071,0.949016
92073,0.666983
92074,0.612827
92075,0.87084
92077,0.72562
92078,0.77334
92084,0.870122
92089,0.685984
92090,0.936365
92091,0.742308
92096,0.842921
92098,0.843099
92106,0.759896
92108,0.768876
92110,0.901198
92111,0.594794
92113,0.702066
92118,0.583257
92122,0.938973
92124,0.685923
92126,0.770327
92133,0.888648
92136,0.854267
92138,0.593371
92139,0.791309
92141,0.931293
92144,0.675435
92145,0.630908
92148,0.699504
92154,0.381363
92157,0.969171
92158,0.843997
92162,0.651755
92163,0.976442
92164,0.86404
92166,0.586029
92168,0.763676
92171,0.989008
92173,0.785868
92179,0.78956
92181,0.968451
92182,0.532184
92185,0.854339
92186,0.804923
92188,0.596374
92190,0.814261
92193,0.414677
92194,0.756013
92195,0.864544
